DateTime,AddedIPs,RemovedIPs
1558008123,0,3
1558009322,0,9
1558010523,2,0
1558011722,2,17
1558012322,2,35
1558012923,0,1
1558014122,2,0
1558014722,4,0
1558016522,1,0
1558018923,5,2
1558019522,1,0
1558020123,1,3
1558020723,3,0
1558021322,2,10
1558023123,0,13
1558023723,4,1
1558024922,1,0
1558027322,4,1
1558027922,3,0
1558028522,1,0
1558029723,0,3
1558030924,2,4
1558032122,17,0
1558033323,4,3
1558034522,9,0
1558035723,5,0
1558038122,0,5
1558040522,1,5
1558041722,34,0
1558042922,12,7
1558044122,7,1
1558044722,0,5
1558047722,0,2
1558048923,2,0
1558050123,3,2
1558051324,5,0
1558051923,8,0
1558052523,1,0
1558053722,1,8
1558054922,0,5
1558056122,0,1
1558058522,1,5
1558059124,2,0
1558060923,21,14
1558062122,2,0
1558062723,11,0
1558063323,3,3
1558065723,0,5
1558066323,1,0
1558066923,1,1
1558067524,1,0
1558068123,1,0
1558069323,0,25
1558069923,1,0
1558070523,3,0
1558071722,0,5
1558072922,2,0
1558074123,4,1
1558075322,5,0
1558075922,2,2
1558076523,3,0
1558077723,2,2
1558080123,9,25
1558080723,4,0
1558081322,2,0
1558082523,2,5
1558083723,2,7
1558084322,1,1
1558084922,1,3
1558086122,4,0
1558086723,1,2
1558087322,1,0
1558087923,2,0
1558088522,1,0
1558090923,0,1
1558093323,1,7
1558094522,2,0
1558095723,1,0
1558098122,1,12
1558099922,1,26
1558100522,1,7
1558101722,0,7
1558102323,2,0
1558104123,0,11
1558105323,2,0
1558106522,7,0
1558107122,2,0
1558107722,2,8
1558108322,17,0
1558108922,0,15
1558110122,13,0
1558111322,3,7
1558111923,1,0
1558112523,2,1
1558113723,3,3
1558114923,3,0
1558116123,7,0
1558117923,0,11
1558118522,14,0
1558119722,1,7
1558120322,1,0
1558120923,1,3
1558122123,5,0
1558123323,5,1
1558124522,0,2
1558126322,1,0
1558128722,10,9
1558129323,4,0
1558130523,5,13
1558131723,1,8
1558132322,1,0
1558135322,3,9
1558137724,12,43
1558141922,2,0
1558143722,8,1
1558145522,2,5
1558146722,0,5
1558149122,0,1
1558151522,1,0
1558152723,2,1
1558155123,1,3
1558156322,0,2
1558158122,6,0
1558159322,4,0
1558160522,3,2
1558161722,1,2
1558163522,2,0
1558164722,6,2
1558165922,0,3
1558167722,2,3
1558168322,2,4
1558170122,2,0
1558172523,3,0
1558173722,2,3
1558174922,0,1
1558177322,1,0
1558180922,1,6
1558183922,1,8
1558184522,1,0
1558185722,2,8
1558186322,1,0
1558186922,5,1
1558188122,4,0
1558191724,3,0
1558192922,6,3
