DateTime,AddedIPs,RemovedIPs
1558073794,30,26
1558074533,111,0
1558075694,15,11
1558077326,94,275
1558077861,20,18
1558079771,16,20
1558080045,97,0
1558081700,107,93
1558083627,81,112
1558085257,46,212
1558085541,14,11
1558085786,43,0
1558087475,17,962
1558088881,104,176
1558089400,33,22
1558091549,382,0
1558092171,181,159
1558093479,38,15
1558093703,103,26
1558095371,22,19
1558097291,19,20
1558098026,164,421
1558099208,25,17
1558101147,21,15
1558101626,235,1821
1558103051,19,8
1558103404,48,77
1558104976,34,14
1558105153,124,0
1558106911,12,10
1558109193,145,357
1558109726,57,89
1558110273,1015,254
1558111233,23,6
1558111519,45,1
1558113736,23,20
1558113866,125,214
1558115548,23,14
1558116020,0,253
1558117450,22,264
1558117713,206,148
1558119368,30,12
1558119621,70,294
1558121305,27,13
1558121423,102,0
1558123223,33,10
1558123233,92,226
1558124594,0,255
1558125155,83,102
1558126009,107,1
1558127176,25,25
1558127482,84,45
1558129231,19,21
1558131134,22,13
1558131321,200,557
1558132246,365,0
1558134403,383,110
1558135559,91,57
1558136409,13,15
1558138360,74,141
1558139404,0,253
1558140251,12,20
1558142173,18,12
1558142771,269,146
1558144117,14,12
1558144684,113,260
1558146034,16,6
1558146600,70,1
1558148176,18,12
1558149811,53,217
1558150094,11,9
1558152263,141,107
1558154415,10,8
1558156581,211,326
1558158518,14,15
1558160432,14,13
1558161449,356,306
1558162540,25,12
1558163045,76,149
1558164486,9,13
1558166430,18,9
1558166766,157,102
1558168335,10,24
1558169125,62,94
1558170278,88,318
1558170944,101,56
1558172168,17,19
1558172572,73,84
1558174109,16,780
1558174525,60,0
1558176010,100,30
1558177938,351,0
1558179869,27,16
1558180597,324,383
1558181772,29,15
1558182374,92,44
1558183689,21,5
1558184425,133,157
1558185612,111,101
1558187548,21,10
1558188029,117,152
1558189450,17,14
1558191364,25,18
1558193289,327,144
1558193855,108,100
1558195109,19,11
1558196792,3284,745
1558197132,16,10
1558199054,26,11
1558199716,642,355
1558199976,77,0
1558200990,16,10
1558201242,57,8
1558202911,17,16
1558203319,832,68
1558203745,511,0
1558204814,113,87
1558206729,94,190
1558206920,244,0
1558207605,256,0
1558208667,28,10
1558210570,20,21
1558210972,564,517
1558211708,106,0
1558212734,25,16
1558213246,49,129
1558214673,35,12
1558215006,256,0
1558216571,20,12
1558216827,150,38
1558217962,65,71
1558218488,10,22
1558218603,0,256
1558220440,293,0
1558222360,13,13
1558223122,206,366
1558224261,11,13
1558224508,66,0
1558226172,19,7
1558226722,1903,1
1558228116,8,15
1558229089,256,0
1558230035,156,118
1558230599,70,182
1558231933,8,13
1558233868,22,15
1558235772,8,12
1558236245,256,241
1558237691,11,6
1558237732,80,98
1558239607,12,12
1558239951,255,0
1558240509,148,1
1558241552,4,7
1558243453,9,9
1558245391,15,14
1558247295,322,398
1558248714,108,104
1558249227,14,22
1558251162,84,56
1558251922,71,1
1558253076,12,15
1558253474,128,42
1558254970,15,16
1558255523,65,62
1558257138,89,201
1558258587,95,0
1558259055,20,8
1558260027,51,109
1558260990,32,883
1558262908,20,20
1558263626,126,65
1558264833,354,0
1558265423,72,54
1558266738,23,11
1558268654,17,8
1558270592,341,530
1558272493,78,56
1558274441,138,16
1558276357,105,44
1558278257,14,11
1558280189,17,11
1558280721,247,298
1558282091,18,16
1558282766,171,158
1558283180,0,3773
1558284038,82,9
1558285939,104,207
1558287856,114,12
1558288826,0,978
1558289794,143,24
1558290200,52,260
1558290604,2257,251
1558291702,16,18
1558292418,482,0
1558293609,15,18
1558294352,439,639
1558295572,468,13
1558297452,29,10
1558299368,19,24
1558301314,17,17
1558301677,468,425
1558303236,25,20
1558303524,64,317
1558304118,255,0
1558305158,17,16
1558305919,71,1
1558307057,350,106
1558308098,68,46
1558308971,18,12
1558311162,382,140
1558311948,91,0
1558312221,502,1518
1558313074,14,8
1558314977,15,15
1558315474,0,256
1558315774,253,128
1558316896,11,13
1558317623,256,0
1558318831,23,10
1558319022,237,245
1558320731,4,12
1558322675,241,196
1558323670,87,1
1558324573,23,19
1558326493,15,10
1558326575,118,59
1558328440,13,7
1558329321,65,190
1558330355,10,8
1558332273,12,10
1558332342,268,288
1558334172,6,15
1558334721,93,0
1558335621,257,84
1558336113,14,17
1558337210,172,0
1558338012,14,16
1558338733,127,31
1558339934,14,9
1558340402,128,84
1558341873,15,15
1558341922,54,90
1558342830,248,0
1558343780,21,20
1558344613,147,123
1558345713,10,14
1558346040,64,217
1558347608,13,804
1558348204,72,51
1558349527,18,13
1558350023,57,141
1558351450,342,0
1558353374,193,224
1558354293,69,131
1558355317,12,15
1558356180,102,118
1558357234,14,11
1558358122,79,61
1558359166,36,14
1558360182,116,137
1558361057,23,6
1558361721,72,54
1558362973,24,21
1558363516,1572,0
1558363862,74,0
1558364915,41,10
1558365315,241,0
1558365417,84,49
1558366815,22,12
1558368744,16,4
1558369162,133,520
1558369803,255,0
1558370664,13,8
1558370716,90,129
1558372594,109,81
1558373403,512,255
1558374489,13,13
1558375220,498,2
1558376428,20,13
1558376825,0,2295
1558377422,692,116
1558378353,18,13
1558380256,13,14
1558380665,254,0
1558382193,279,478
1558382428,256,0
1558383317,126,54
1558384111,269,12
1558386033,19,18
1558387099,297,131
1558387955,9,12
1558388253,85,255
1558389861,34,28
1558390120,145,70
1558390519,0,761
1558391773,24,20
1558392320,70,40
1558392625,61,210
1558393723,327,0
1558394119,0,254
1558395613,30,9
1558397536,26,12
1558398668,1023,0
1558399476,15,16
1558401399,437,430
1558402472,82,0
1558403295,12,9
1558404500,104,160
1558405213,19,13
1558407154,18,14
1558408097,246,187
1558409056,17,13
1558410994,31,6
1558412895,307,68
1558413921,0,256
1558414826,18,10
1558416367,189,235
1558416736,10,12
1558418673,21,10
1558420160,272,256
1558420574,12,15
1558421304,95,1
1558422495,20,10
1558424437,168,93
1558426355,21,15
1558426522,105,134
1558428254,22,15
1558428587,192,260
1558430192,18,11
1558431023,136,50
1558432096,109,23
1558433477,117,175
1558434028,19,823
1558434868,70,0
1558435942,25,19
1558436420,132,108
1558437863,316,0
1558439789,36,18
1558440023,259,40
1558441124,101,128
1558441709,32,15
1558442393,97,44
1558443624,30,15
1558444523,134,229
1558445560,28,7
1558446323,96,3
1558446799,156,109
1558447481,25,15
1558448320,94,1
1558449391,35,13
1558449497,114,2808
1558451313,31,6
1558452331,161,277
1558453214,21,15
1558453382,172,128
1558455136,27,10
1558456099,228,64
1558456964,2814,263
1558458969,26,9
1558459589,432,160
1558460366,187,1
1558460905,29,13
1558461622,0,746
1558462825,15,11
1558463404,510,0
1558463708,301,191
1558464744,12,7
1558466664,25,15
1558467004,188,318
1558468582,26,15
1558468840,0,254
1558469718,213,88
1558470493,528,12
1558470709,82,0
1558472429,28,21
1558472440,81,281
1558474350,16,11
1558475118,113,90
1558476254,136,194
1558476919,0,511
1558478171,34,17
1558480129,464,146
1558481237,82,80
1558482034,34,14
1558483961,28,11
1558485151,0,757
1558485883,17,17
1558485923,224,138
1558487785,20,12
1558489698,10,6
1558490285,216,361
1558491620,22,20
1558492203,79,92
1558493557,10,2
1558495460,17,13
1558497396,18,17
1558499298,387,243
1558501236,56,225
1558503140,23,8
1558504112,239,315
1558505083,13,12
1558505723,70,214
1558506997,18,12
1558507523,69,0
1558508915,13,11
1558509323,122,170
1558510817,20,18
1558510887,161,8
1558512731,13,10
1558514674,15,18
1558514723,157,186
1558516600,23,20
1558517438,149,243
1558518499,21,11
1558518618,156,93
1558520413,20,921
1558521134,44,323
1558521283,69,0
1558522354,32,24
1558524264,649,170
1558525585,105,126
1558526196,33,27
1558528091,25,23
1558528203,77,72
1558529341,93,115
1558530054,44,14
1558531936,70,96
1558532038,74,0
1558534120,142,17
1558535242,504,0
1558536033,116,125
1558536560,68,262
1558538541,41,23
1558538567,87,1
1558540367,32,23
1558541718,36,192
1558542336,91,12
1558542604,0,3550
1558543629,134,219
1558544506,25,16
1558545899,50,130
1558546342,24,8
1558547120,55,0
1558548820,121,724
1558550799,30,18
1558551287,220,135
1558552829,31,22
1558554215,240,261
1558554727,52,28
1558556646,21,521
1558557522,298,111
1558558565,18,25
1558559494,349,60
1558560502,33,17
1558562421,128,406
1558564359,77,20
1558564953,323,463
1558566254,389,0
1558566923,90,78
1558567549,252,0
1558568190,21,21
1558569195,134,0
1558570106,25,20
1558571243,0,254
1558571258,99,82
1558572030,34,15
1558573931,17,14
1558575025,177,304
1558575853,20,13
1558576032,78,134
1558577789,16,11
1558579691,18,9
1558581643,23,20
1558581827,230,361
1558583527,15,21
1558584027,87,1
1558584286,29,11
1558585449,21,9
1558587388,120,441
1558589285,21,11
1558589404,104,0
1558590422,117,224
1558591480,21,21
1558593378,142,102
1558594158,89,1
1558595540,28,20
1558596603,91,68
1558596928,50,65
1558597448,19,30
1558598453,67,234
1558599393,26,15
1558599946,120,136
1558601287,19,22
1558602050,95,184
1558603205,19,23
1558603676,152,72
1558605149,23,13
1558606527,248,254
1558607047,22,1026
