DateTime,AddedIPs,RemovedIPs
1558180922,54,97
1558181523,35,0
1558182122,52,0
1558182723,44,50
1558183323,53,0
1558183922,45,45
1558184522,45,0
1558185123,48,47
1558185722,49,46
1558186323,52,0
1558186922,54,0
1558187522,40,56
1558188123,52,0
1558188723,43,43
1558189323,36,48
1558189922,49,45
1558190522,43,42
1558191122,43,54
1558191724,51,0
1558192922,36,95
1558193523,43,0
1558194122,49,42
1558194723,37,44
1558195322,37,0
1558196522,44,160
1558197722,44,0
1558198923,43,99
1558200122,46,82
1558201322,41,39
1558202522,41,89
1558203122,41,53
1558203722,43,0
1558204923,35,102
1558206123,37,0
1558207322,49,45
1558208523,68,98
1558209722,52,55
1558210323,42,43
1558210923,44,47
1558212122,41,94
1558212723,41,44
1558213323,34,0
1558213922,40,57
1558214522,50,0
1558215123,42,0
1558215723,31,41
1558216922,37,120
1558217522,36,0
1558218122,49,44
1558218722,42,0
1558219322,35,46
1558219922,51,0
1558220522,53,47
1558221723,51,44
1558222322,46,0
1558222923,35,0
1558223522,31,0
1558224124,51,0
1558225322,33,42
1558226523,32,0
1558227123,39,0
1558227723,52,0
1558228323,54,0
1558228923,43,0
1558230123,44,0
1558230722,38,40
1558231323,43,0
1558232523,40,0
1558233722,35,51
1558234322,52,0
1558234923,42,53
1558235523,36,0
1558236123,33,0
1558237322,44,58
1558237923,36,59
1558238522,37,0
1558239722,35,35
1558240323,23,0
1558240922,31,64
1558241522,31,0
1558242122,23,73
1558243323,45,0
1558244522,30,26
1558245722,43,33
1558246922,26,49
1558248123,28,0
1558249322,31,45
1558250522,40,26
1558251722,31,0
1558252322,22,34
1558252922,51,0
1558253522,20,32
1558254122,34,0
1558254722,27,0
1558255322,26,31
1558255923,35,67
1558256523,33,0
1558257722,20,51
1558258322,34,22
1558258922,29,32
1558259522,38,0
1558260122,36,0
1558261322,41,27
1558261922,37,32
1558262522,25,21
1558263122,42,39
1558263722,39,0
1558264322,47,47
1558264922,43,0
1558265523,38,66
1558266122,31,0
1558267322,47,41
1558267923,28,36
1558268522,33,72
1558269122,32,0
1558269723,34,33
1558270922,32,78
1558271523,21,32
1558272122,35,34
1558273323,26,79
1558274523,34,20
1558275723,62,109
1558276322,24,0
1558276922,31,26
1558278123,33,107
1558278722,38,0
1558279322,34,0
1558280522,25,59
1558281123,34,64
1558281723,28,25
1558282922,28,42
1558284122,43,0
1558284722,28,30
1558285322,48,49
1558285922,38,0
1558286522,38,32
1558287122,35,0
1558287723,39,31
1558288922,22,36
1558289522,23,0
1558290123,25,33
1558290722,34,36
1558291322,46,0
1558292523,26,68
1558293122,29,0
1558293723,31,0
